,bids_name,aor,aqi,dummy_trs,dvars_nstd,dvars_std,dvars_vstd,efc,fber,fd_mean,fd_num,fd_perc,fwhm_avg,fwhm_x,fwhm_y,fwhm_z,gcor,gsr_x,gsr_y,size_t,size_x,size_y,size_z,snr,spacing_tr,spacing_x,spacing_y,spacing_z,summary_bg_k,summary_bg_mad,summary_bg_mean,summary_bg_median,summary_bg_n,summary_bg_p05,summary_bg_p95,summary_bg_stdv,summary_fg_k,summary_fg_mad,summary_fg_mean,summary_fg_median,summary_fg_n,summary_fg_p05,summary_fg_p95,summary_fg_stdv,tsnr,sub,ses,task,run
413,sub-CBPD0202_ses-01_task-rest_run-02_bold,0.006745207100591716,0.009111066390532543,0,49.34054945738093,1.2770822833928568,1.12203901029762,0.5274418219718923,544.904296875,0.24303792197212376,6,3.5502958579881656,3.369565,3.10506,3.5451550000000003,3.45848,0.0246,-0.012891450896859169,0.04822687059640885,169,96,96,75,2.143514542533272,2.0,2.0,2.0,2.0,28.925989535839637,69.13838958740234,435.4414367675781,226.8994140625,439381.0,167.91123962402344,1585.2130126953125,611.8099975585938,2.134861993574093,2032.6737060546875,6167.9072265625,5588.396484375,159379.0,3058.1587158203124,11389.941992187505,2607.1103515625,35.463623046875,CBPD0202,1,rest,2
415,sub-CBPD0203_ses-01_task-rest_run-01_bold,0.008855225225225225,0.005145594324324325,0,45.926470912636354,1.3790758570909094,1.1323007645454544,0.5625874909880064,591.3255615234375,0.0958140609720846,0,0.0,3.260828333333333,2.98718,3.5018199999999995,3.293485,0.008101899999999999,-0.013011639937758446,0.04622570052742958,111,96,96,75,2.1837560912653258,2.0,2.0,2.0,2.0,20.005550143001603,73.07492065429688,435.7605285644531,241.12612915039062,388246.0,177.47747802734375,1524.148681640625,532.4171752929689,0.5434239215811485,2768.2587890625,6844.5107421875,6299.189453125,203805.0,3176.1388671875,12346.785546874995,2884.559326171875,45.08485794067383,CBPD0203,1,rest,1
416,sub-CBPD0203_ses-01_task-rest_run-02_bold,0.04601857142857143,0.002593057142857143,0,41.999833425,1.5497022066666666,1.5902173316666666,0.5626045256579792,598.1138916015625,0.04339511487821015,0,0.0,3.23277,2.9779299999999997,3.473265,3.247115,0.0116064,-0.01277990359812975,0.04524340108036995,7,96,96,75,2.1732049601515517,2.0,2.0,2.0,2.0,20.670363776606973,72.4356918334961,440.5652160644531,241.1428680419922,387977.0,178.1428680419922,1557.4285888671875,545.1654663085939,0.5227910948339174,2799.787841796875,6898.19189453125,6343.71435546875,204171.0,3198.0001220703125,12469.2861328125,2919.05224609375,66.62174224853516,CBPD0203,1,rest,2
418,sub-CBPD0204_ses-01_task-rest_run-01_bold,0.0024559615384615392,0.004825032692307692,0,43.30472051580646,1.309333721870968,1.0135377551612903,0.5471446017275274,703.2623291015625,0.13563993697597032,1,0.6410256410256411,3.1942950646965738,2.925615,3.400985,3.2562851940897213,0.017657,-0.016330784186720848,0.046443719416856766,156,96,96,75,2.447665001396161,2.0,2.0,2.0,1.9999998807907104,27.695710101922394,60.91975784301758,397.9543151855469,226.3397521972656,408524.0,173.89744567871094,1316.7583312988256,520.508056640625,0.7215149859774361,2465.3056640625,6796.28369140625,6390.1025390625,186806.0,3323.2115478515625,11666.460205078125,2610.686279296875,50.31106948852539,CBPD0204,1,rest,1
419,sub-CBPD0204_ses-01_task-rest_run-02_bold,0.002589254658385093,0.006916066894409939,0,45.38326267,1.2072978890000006,0.9776898793124996,0.5478037560981944,699.1719970703125,0.19385542160445415,4,2.4844720496894412,3.2477833997400642,2.956495,3.444495,3.342360199220193,0.018616,-0.016979129984974858,0.04725852236151695,161,96,96,75,2.4446415972333964,2.0,2.0,2.0,1.9999998807907104,26.90594028717765,63.16716766357422,399.4498596191406,227.2950439453125,407978.0,173.31056213378906,1325.8348510742153,517.9662475585939,0.7134180981434408,2473.689208984375,6815.783203125,6400.27978515625,187187.0,3348.92001953125,11713.124414062493,2618.078125,38.84554290771485,CBPD0204,1,rest,2
425,sub-CBPD0205_ses-03_task-rest_run-01_bold,0.016465999999999998,0.013944067733333334,1,65.11242655175674,1.198162126891892,1.0320778494594596,0.4887870546200144,626.4601440429688,0.6515498951112004,14,18.666666666666668,3.6546199999999995,3.2949050000000004,3.710685,3.9582699999999997,0.044581199999999994,0.01775156892836094,0.044642560184001916,75,96,96,75,1.844356820695419,2.0,2.0,2.0,2.0,71.47822655177303,45.70367431640625,313.313720703125,204.9199981689453,449189.0,166.55999755859375,818.1173461914052,410.14251708984375,1.765206559789778,2157.2158203125,6309.6806640625,5441.29345703125,154842.0,3092.866174316406,12479.275585937496,2950.2294921875,27.09587097167969,CBPD0205,3,rest,1
426,sub-CBPD0206_ses-01_task-rest_run-01_bold,0.0005692121212121213,0.005655668545454545,0,64.20599923493904,1.3245604473170731,0.9848762685975606,0.5183297586102162,600.8031616210938,0.3107694050902618,0,0.0,3.370646666666667,3.088485,3.394915,3.62854,0.012564200000000001,-0.004270085599273443,0.04550111293792725,165,96,96,75,2.1048470398826367,2.0,2.0,2.0,2.0,27.28885911189513,54.36209106445313,376.617919921875,216.8363494873047,433553.0,168.78787231445312,1295.2133300781245,493.2841491699219,2.095322289434269,2078.688720703125,6298.7353515625,5654.52685546875,164811.0,3220.9696044921875,11806.2177734375,2686.423095703125,47.82231903076172,CBPD0206,1,rest,1
430,sub-CBPD0207_ses-01_task-rest_run-01_bold,0.004240215053763441,0.013403103655913977,0,52.1291879158696,1.1785447666304352,0.9669857060869564,0.5315477889363196,597.181884765625,0.330272346143221,2,2.150537634408602,3.224296666666666,2.8931150000000003,3.4540300000000004,3.3257449999999995,0.00978002,-0.01167062111198902,0.059401772916316986,93,96,96,75,2.324764152815858,2.0,2.0,2.0,2.0,30.954968189213506,60.99393844604492,413.0964660644531,223.83871459960938,432361.0,171.2042999267578,1438.8387451171875,569.0980834960938,1.0803095526049482,2252.80615234375,6257.037109375,5795.12890625,166121.0,3092.0859375,11007.7314453125,2492.77392578125,31.341346740722656,CBPD0207,1,rest,1
432,sub-CBPD0208_ses-01_task-rest_run-01_bold,0.06156666666666667,0.03582445555555555,0,156.74505281375,1.82807702625,1.9078431725,0.4971495488242445,617.1157836914062,3.761512738594861,6,66.66666666666667,3.578701666666667,3.171865,3.8408550000000004,3.723385,0.0724742,-0.008434213697910309,0.048808980733156204,9,96,96,75,2.2416674159575423,2.0,2.0,2.0,2.0,20.639775179080697,62.10455703735352,459.9890441894531,224.0,476629.0,170.44444274902344,1730.888916015625,649.8607177734375,1.285236671719696,2181.896728515625,6372.7685546875,5903.88916015625,128732.0,2858.4555786132814,11568.149853515624,2633.694091796875,17.421953201293945,CBPD0208,1,rest,1
433,sub-CBPD0208_ses-01_task-rest_run-02_bold,0.032277868020304565,0.035960482791878176,0,111.04696464510204,1.5372529720918369,1.3702957795408164,0.5010957393200549,606.7106323242188,1.742464478100456,80,40.60913705583757,3.5954833333333336,3.20844,3.8871300000000004,3.6908800000000004,0.0237133,-0.01292579248547554,0.04588349163532257,197,96,96,75,2.205623430851567,2.0,2.0,2.0,2.0,18.848328755316373,69.39255523681639,480.9336853027344,228.4720764160156,473362.0,167.88832092285156,1851.1611328124939,682.6626586914062,1.4758552895834312,2150.75927734375,6463.4345703125,5960.19287109375,131147.0,2891.725317382813,11842.185546875,2702.260986328125,14.337639808654785,CBPD0208,1,rest,2
436,sub-CBPD0209_ses-01_task-rest_run-01_bold,0.004355739644970415,0.008616323786982247,0,46.27859860410714,1.1742803397023804,0.9761082788095236,0.5039365107705509,764.209228515625,0.3195857688991153,6,3.5502958579881656,3.325270127018499,3.0035451790252434,3.58276,3.3895052020302536,0.0272395,-0.012525140307843685,0.04715824872255325,169,96,96,75,2.2202781903519764,2.0,1.9999998807907104,2.0,1.9999998807907104,28.741862688064646,66.28722381591797,413.248291015625,228.5029602050781,446897.0,170.9290008544922,1414.0284667968726,569.85986328125,0.7956339858406191,2756.034423828125,7376.84130859375,6774.15966796875,153487.0,3572.042749023437,13436.163964843747,3051.031005859375,34.84442901611328,CBPD0209,1,rest,1
437,sub-CBPD0209_ses-01_task-rest_run-02_bold,0.006351901840490799,0.010786790368098159,0,52.203556767345674,1.2096634857407416,1.0100387010493832,0.5038692019848378,763.451416015625,0.4353171161812163,13,7.975460122699388,3.3466484611995093,3.0264151803884016,3.6042300000000003,3.4093002032101274,0.0385638,-0.013004524633288385,0.04697490110993385,163,96,96,75,2.2161618347261056,2.0,1.9999998807907104,2.0,1.9999998807907104,28.303601335255625,66.43513488769531,419.67877197265625,231.1410980224609,447565.0,174.57054138183594,1443.852758789061,576.6300048828125,0.7543031662166477,2806.129638671875,7439.22021484375,6840.2880859375,153077.0,3577.7177734375,13556.737109374993,3086.537109375,32.117393493652344,CBPD0209,1,rest,2
439,sub-CBPD0209_ses-02_task-rest_run-01_bold,0.027327719298245613,0.011979678596491228,0,66.59115524654871,1.3948604315044248,1.18899323,0.5085339061243742,745.8963012695312,0.5341054088795231,18,15.789473684210524,3.3465416666666665,3.01474,3.6547949999999996,3.3700900000000003,0.0200467,-0.011045582592487335,0.05073873326182365,114,96,96,75,2.2322386896971222,2.0,2.0,2.0,2.0,24.821237570318306,64.23310089111328,408.3418273925781,228.1491241455078,442673.0,173.95614624023438,1392.0315917968735,541.2509155273439,0.8116830581892027,2806.23486328125,7259.611328125,6674.96484375,156862.0,3539.653112792969,13020.388427734368,2990.246337890625,27.57186889648437,CBPD0209,2,rest,1
440,sub-CBPD0209_ses-02_task-rest_run-02_bold,0.021325263157894736,0.014445366105263159,0,80.20805314265958,1.3390631038297878,1.1485984868085104,0.509383761441455,741.1446533203125,0.7121797131095462,22,23.157894736842106,3.403033333333333,3.058975,3.7263550000000003,3.4237699999999998,0.0393149,-0.012145335786044598,0.05181694030761719,95,96,96,75,2.200731579141884,2.0,2.0,2.0,2.0,24.593304687118287,66.70146942138672,418.6570739746094,231.00001525878903,441501.0,174.35789489746094,1442.6632080078125,554.915283203125,0.7781354370668359,2877.379150390625,7357.60107421875,6751.7841796875,158028.0,3554.706982421875,13284.702294921875,3067.962890625,24.32642936706543,CBPD0209,2,rest,2
441,sub-CBPD0209_ses-02_task-rest_run-03_bold,0.017592791666666666,0.013218286791666669,0,68.19721548347279,1.2721710889121347,1.1253963142677832,0.5095794854315788,739.5940551757812,0.6480022583547624,57,23.75,3.3917483333333336,3.05578,3.710465,3.409,0.04079869999999999,-0.012879989109933376,0.051291555166244514,240,96,96,75,2.191134669368227,2.0,2.0,2.0,2.0,23.69615287277728,69.62672424316406,428.3448181152344,233.995849609375,441962.0,175.6333465576172,1507.589709472654,571.573486328125,0.8082899393616887,2901.4345703125,7437.5654296875,6810.93798828125,157549.0,3606.054443359375,13468.23984375,3108.39697265625,24.589813232421875,CBPD0209,2,rest,3
444,sub-CBPD0210_ses-01_task-rest_run-01_bold,0.02673558333333333,0.03966748808333333,0,121.83903575263605,1.4157053781589963,1.2094332720083678,0.4987833047105626,624.5757446289062,2.4937323275518097,105,43.75,3.6529666666666665,3.282125,3.6504849999999998,4.02629,0.0283746,0.0018422965658828614,0.025314945727586743,240,96,96,75,2.1301231635818145,2.0,2.0,2.0,2.0,29.142606486367512,65.83373260498047,354.4379577636719,218.60833740234372,452757.0,155.91250610351562,1107.0416748046846,436.6830139160156,1.4031483711166652,2027.921875,6443.23388671875,5753.01708984375,148662.0,3279.371960449219,12049.85810546875,2700.78173828125,14.470222473144533,CBPD0210,1,rest,1
447,sub-CBPD0211_ses-01_task-rest_run-01_bold,0.0024016556291390732,0.007483957152317882,0,38.51098581939999,1.1889734642666667,0.9772513751333332,0.5177254646125901,607.4609375,0.12498663237353815,1,0.6622516556291391,2.94472,2.67518,3.3252900000000003,2.8336900000000003,0.00341763,-0.0054502072744071475,0.03091366216540337,151,96,96,75,2.9115842082471604,2.0,2.0,2.0,2.0,28.65526477279731,60.49214553833008,375.2317810058594,216.14569091796875,458998.0,162.96026611328125,1228.947021484375,491.6260070800781,0.23184578450725546,1898.6640625,5858.82080078125,5630.642578125,142711.0,3119.5728759765625,9304.2353515625,1933.869140625,40.69447326660156,CBPD0211,1,rest,1
448,sub-CBPD0211_ses-01_task-rest_run-02_bold,0.0015907692307692307,0.005858866153846154,0,38.12400446245161,1.1991965829677416,1.0290275955483872,0.5180714431276026,613.4358520507812,0.12463924265169142,0,0.0,2.8900566666666667,2.62437,3.2593,2.7865,0.00804947,-0.006129492539912461,0.02992947772145272,156,96,96,75,2.9394416570688366,2.0,2.0,2.0,2.0,28.981328035232195,56.30085754394531,377.3955078125,215.88461303710938,459825.0,167.19871520996094,1235.7974365234372,499.64288330078125,0.2938407344163907,1886.677978515625,5879.609375,5652.60888671875,142163.0,3185.4595703125,9309.2763671875,1923.0145263671875,46.13343811035156,CBPD0211,1,rest,2
450,sub-CBPD0212_ses-01_task-rest_run-01_bold,0.0029843030303030303,0.004427721575757575,0,44.96907480750002,1.3251026777439026,1.040808871768292,0.5211209984818682,635.7557373046875,0.2018025422497628,1,0.6060606060606061,3.302611666666667,3.0371,3.4389199999999995,3.4318150000000003,0.0301625,-0.012618136592209341,0.03771606460213661,165,96,96,75,2.105921620653472,2.0,2.0,2.0,2.0,32.64818229565357,65.35130310058594,388.9293518066406,229.47271728515625,426022.0,173.72726440429688,1217.871466064452,499.267578125,1.8046165509033605,2378.67822265625,6811.7294921875,6184.9150390625,170867.0,3320.576220703125,12768.930957031245,2936.907470703125,49.34576034545898,CBPD0212,1,rest,1
451,sub-CBPD0212_ses-01_task-rest_run-02_bold,0.0035947928994082843,0.00497334698224852,0,43.14441352797618,1.283000728214286,1.0746264480357142,0.521464618350269,635.3524169921875,0.1920346758195169,2,1.183431952662722,3.3220716666666665,3.04826,3.454085,3.4638699999999996,0.0250252,-0.01301327534019947,0.038028717041015625,169,96,96,75,2.0935481908213336,2.0,2.0,2.0,2.0,32.094783707884005,64.82217407226561,392.7174682617188,230.0532531738281,425747.0,174.4201202392578,1235.8018066406235,506.9019470214844,1.816154385891985,2385.054931640625,6838.46630859375,6196.3994140625,171060.0,3328.346582031251,12847.4689453125,2959.7509765625,47.268943786621094,CBPD0212,1,rest,2
452,sub-CBPD0212_ses-02_task-rest_run-01_bold,0.010820376344086023,0.014261472473118281,0,67.61334021308103,1.1530768905405406,1.0257045381081076,0.5242197359858504,610.3311157226562,0.7619675221353136,34,18.27956989247312,3.3596166666666663,3.076175,3.649055,3.35362,0.0432193,-0.005297841038554907,0.0424996092915535,186,96,96,75,2.23471058994881,2.0,2.0,2.0,2.0,38.513599265086505,79.27139282226562,386.747314453125,237.0,426807.0,169.60215759277344,1134.3037109374989,454.79046630859375,0.5910248133175977,2568.903076171875,6779.86962890625,6265.236328125,170131.0,3147.5887451171875,12190.83056640625,2803.592529296875,23.48793792724609,CBPD0212,2,rest,1
453,sub-CBPD0212_ses-02_task-rest_run-02_bold,0.014292525252525253,0.017452223989898992,0,76.74035663908631,1.2406176143654826,1.0932000406091371,0.5247703489337416,592.5101318359375,1.2868862108811472,48,24.24242424242424,3.437038333333333,3.14836,3.7247449999999995,3.43801,0.0420527,-0.005874631926417351,0.043484784662723534,198,96,96,75,2.1808938541759346,2.0,2.0,2.0,2.0,34.37129296992774,85.93099975585938,394.2633972167969,241.5353546142578,425467.0,168.6161651611328,1165.1666381835914,452.5572814941406,0.642880649246147,2606.68408203125,6832.77587890625,6282.60595703125,171195.0,3145.887939453125,12449.438476562495,2880.73974609375,20.508602142333984,CBPD0212,2,rest,2
455,sub-CBPD0213_ses-01_task-rest_run-01_bold,0.008820090909090908,0.013974743,0,68.58321286515985,1.2045455942009136,1.0005898340639274,0.5264828137310624,576.1065673828125,0.7385762948916811,45,20.454545454545453,3.528675,3.2229400000000004,3.5759300000000005,3.7871550000000003,0.0412186,-0.00453495467081666,0.041389603167772286,220,96,96,75,1.9201618729160244,2.0,2.0,2.0,2.0,29.006566488405934,84.87223815917969,404.2010803222656,241.6590881347656,416967.0,167.7954559326172,1264.69091796875,508.1549072265625,1.6005446531237917,2487.388916015625,6999.162109375,6160.6953125,179019.0,3312.580419921875,13606.6548828125,3208.416015625,26.834339141845703,CBPD0213,1,rest,1
456,sub-CBPD0213_ses-01_task-rest_run-02_bold,0.018570000000000003,0.010162264919786095,0,55.000938271989234,1.321600021827957,1.120720836290323,0.5261832219327452,589.8357543945312,0.5080951970585493,23,12.29946524064171,3.458933333333333,3.164135,3.5153449999999995,3.6973199999999995,0.0341049,-0.004927550908178091,0.04020742699503898,187,96,96,75,1.920552201391469,2.0,2.0,2.0,2.0,29.350790825785698,80.18737030029297,412.95654296875,240.9786071777344,418125.0,171.8235321044922,1313.0246337890615,533.3016357421875,1.5687592284551295,2521.430908203125,7066.36181640625,6218.44384765625,177929.0,3353.473828125,13728.545898437505,3237.83251953125,31.66604995727539,CBPD0213,1,rest,2
459,sub-CBPD0215_ses-01_task-rest_run-01_bold,0.0018474834437086085,0.009191950993377484,0,44.4533407844,1.2360186672666662,0.9529705034666672,0.5520373520514952,700.0123901367188,0.13412907621264775,0,0.0,3.255140057293876,2.883695171881626,3.6377949999999997,3.2439299999999998,0.00443921,-0.011599385179579258,0.05979568138718605,151,96,96,75,2.2373619402233254,2.0,1.9999998807907104,2.0,2.0,35.611698534714336,68.84281921386719,395.5768737792969,236.65562438964844,391190.0,174.34437561035156,1275.7357666015625,508.4263610839844,0.2309532702644135,2989.633056640625,7260.482421875,6695.6357421875,201682.0,3413.191662597657,12789.7056640625,2992.64013671875,34.29802703857422,CBPD0215,1,rest,1
460,sub-CBPD0215_ses-01_task-rest_run-02_bold,0.005316928104575163,0.005239161830065359,0,44.17349605789477,1.380904243552632,1.0488545203289474,0.5517539650289727,720.2166748046875,0.10601767012560348,0,0.0,3.158738388949736,2.799265166849206,3.5216199999999995,3.1553299999999997,0.00459563,-0.011835030280053616,0.05747077241539955,153,96,96,75,2.2682804968742665,2.0,1.9999998807907104,2.0,2.0,37.58225702948996,60.3215446472168,393.5426025390625,233.8104553222656,392945.0,177.78431701660156,1279.8444824218745,515.0919189453125,0.27092934378519073,2963.0625,7250.6103515625,6710.11767578125,200087.0,3427.9215576171882,12710.873144531248,2958.232421875,45.81262969970703,CBPD0215,1,rest,2
462,sub-CBPD0216_ses-01_task-rest_run-01_bold,0.002698311688311689,0.006210858246753247,0,42.6724884681046,1.2407877448366016,0.99224084248366,0.5029476263393072,734.9445190429688,0.15722806140968526,1,0.6493506493506493,3.473216666666666,3.17543,3.53836,3.70586,0.00890601,-0.01027219183743,0.04666472226381302,154,96,96,75,1.9371694435411635,2.0,2.0,2.0,2.0,31.429428262699545,56.3484992980957,374.3885803222656,220.14285278320312,435294.0,170.11688232421875,1225.0480407714838,503.2317810058594,2.476433699086793,2499.407470703125,7143.80712890625,6377.578125,163371.0,3387.272705078125,13916.13330078125,3292.204833984375,42.23310089111328,CBPD0216,1,rest,1
463,sub-CBPD0216_ses-01_task-rest_run-02_bold,0.01981241379310345,0.015290377356321841,0,76.32661857127906,1.3289837360465115,1.1218932326744184,0.502690708573204,734.4972534179688,0.8948588169712713,16,18.39080459770115,3.5863783333333337,3.26848,3.668815,3.8218400000000003,0.020777700000000003,-0.009777069091796877,0.0464337058365345,87,96,96,75,1.9438401709012485,2.0,2.0,2.0,2.0,30.719496753730102,60.820762634277344,375.8153991699219,221.29884338378903,435048.0,166.0229949951172,1230.31325073242,503.221435546875,2.4707109660127493,2520.0322265625,7154.80908203125,6393.5400390625,163515.0,3378.047045898437,13891.769824218745,3289.118408203125,24.94268798828125,CBPD0216,1,rest,2
464,sub-CBPD0216_ses-01_task-rest_run-03_bold,0.003197556818181818,0.005845546761363635,0,47.06466093874285,1.2867272379428565,1.0252659959428574,0.5036066933526921,740.6731567382812,0.260949412547994,1,0.5681818181818182,3.4371099999999997,3.157175,3.52127,3.632885,0.015624700000000002,-0.011525466106832027,0.046104468405246735,176,96,96,75,1.947931383960532,2.0,2.0,2.0,2.0,31.23703527232172,57.73723983764648,384.1361389160156,221.1704559326172,436095.0,171.7045440673828,1284.3619873046866,525.3005981445311,2.4328974238704006,2536.201904296875,7214.90576171875,6445.4375,162811.0,3438.3609619140625,13994.1650390625,3308.8525390625,43.37940216064453,CBPD0216,1,rest,3
466,sub-CBPD0217_ses-01_task-rest_run-01_bold,0.0012104109589041096,0.0032315162328767125,0,36.980327014344844,1.2410614161379303,1.0090682442758616,0.5239508065934843,721.7093505859375,0.10999035076632524,0,0.0,3.2985966666666666,3.042655,3.6452,3.207935,0.00973297,-0.007568183820694684,0.04683826491236687,146,96,96,75,2.061920396748868,2.0,2.0,2.0,2.0,28.95970468173695,76.99378967285156,449.1772155761719,244.3493194580078,420460.0,177.8493194580078,1513.8516418457025,618.53955078125,0.5030870952664359,3310.4482421875,7802.31201171875,7080.1025390625,175905.0,3531.891748046875,14312.353515624998,3433.732177734375,55.8276481628418,CBPD0217,1,rest,1
467,sub-CBPD0217_ses-01_task-rest_run-02_bold,0.004745850340136054,0.00337795387755102,0,37.92584777205477,1.2499837767123287,1.0361103527397264,0.5239447352623914,724.1163940429688,0.14484777953326858,3,2.0408163265306123,3.283643333333333,3.0240150000000003,3.6200949999999996,3.20682,0.0114862,-0.006750890053808689,0.04631228372454643,147,96,96,75,2.076110161431931,2.0,2.0,2.0,2.0,29.26100723615459,76.24809265136719,449.21575927734375,243.74148559570312,421527.0,178.0340118408203,1508.512841796868,622.1357421875,0.491525600985236,3286.641845703125,7778.77880859375,7070.68017578125,175014.0,3529.9687255859367,14233.787011718747,3405.724853515625,52.6505241394043,CBPD0217,1,rest,2
469,sub-CBPD0218_ses-01_task-rest_run-01_bold,0.010179622641509432,0.01434158018867924,0,80.53518342485714,1.3785652151428576,1.075849538380952,0.5245278014405129,621.20703125,0.7325171031649309,22,20.754716981132077,3.4467950719262213,3.1859599999999997,3.5342599999999997,3.6201652157786617,0.0137548,-0.01968899741768837,0.03518025577068329,106,96,96,75,2.056539668924417,2.0,2.0,2.0,1.9999998807907104,58.392664885407925,87.55746459960938,418.2933044433594,245.6981201171875,422023.0,171.6792449951172,1250.575439453125,569.52978515625,1.483352844920249,2672.712646484375,7244.72021484375,6524.18896484375,174413.0,3455.762353515625,13553.726757812496,3172.40185546875,28.223358154296875,CBPD0218,1,rest,1
470,sub-CBPD0218_ses-01_task-rest_run-02_bold,0.014444610389610387,0.011300277532467536,1,66.75784246915036,1.4283632331372549,1.1254881496732028,0.5247535763356146,620.5867309570312,0.4626302885886152,18,11.688311688311687,3.4042134041719683,3.150775,3.49644,3.565425212515903,0.00902088,-0.02047784626483917,0.03438909724354744,154,96,96,75,2.0507105577656235,2.0,2.0,2.0,1.9999998807907104,56.13390760680677,85.48551940917969,423.6061096191406,247.23052978515625,422018.0,174.16883850097656,1278.8279602050754,577.5146484375,1.4934204427834017,2672.2841796875,7261.92333984375,6530.93505859375,174429.0,3467.087060546876,13577.2857421875,3184.708984375,32.241539001464844,CBPD0218,1,rest,2
472,sub-CBPD0219_ses-01_task-rest_run-01_bold,0.015500155038759691,0.04994607984496125,0,113.35812063460949,1.1186623573437502,1.01672278359375,0.5261508560597968,589.95947265625,1.8724381691800245,56,43.41085271317829,3.647086805851468,3.3421551992079728,3.93586,3.6632452183464297,0.0195379,-0.0064836242236197,0.037412304431200034,129,96,96,75,2.06070047517355,2.0,1.9999998807907104,2.0,1.9999998807907104,30.396774105915995,105.79918670654295,423.47802734375,262.031005859375,418146.0,112.6124038696289,1413.4127807617188,531.7864379882811,0.7299514457933385,2977.490234375,7459.2177734375,6769.05419921875,179147.0,3390.4286376953123,13955.953710937472,3284.822509765625,12.777261734008787,CBPD0219,1,rest,1
473,sub-CBPD0219_ses-01_task-rest_run-02_bold,0.008220274725274725,0.03251066703296703,0,89.23907200977898,1.1056829592817676,0.9505684071823204,0.5408141689364931,594.2594604492188,1.2376675874079188,59,32.41758241758241,3.4557116666666663,3.1637,3.82979,3.373645,0.00644941,-0.005903972778469324,0.04546141251921654,182,96,96,75,2.143094793042971,2.0,2.0,2.0,2.0,42.18629600697975,100.28749084472656,435.3325805664063,260.15933227539057,405750.0,146.5134651184082,1438.6448120117175,559.8967895507811,0.510683498212281,3038.21435546875,7365.27783203125,6756.2529296875,188898.0,3366.923388671875,13312.731201171873,3152.56005859375,15.970015525817873,CBPD0219,1,rest,2
476,sub-CBPD0221_ses-01_task-rest_run-01_bold,0.004282427745664739,0.009963145086705205,0,40.33406947406977,1.2133549840697675,0.9898859954069772,0.5223772398744037,620.3857421875,0.15005393844163856,4,2.3121387283237,3.356321666666666,3.00852,3.5133699999999997,3.547075,0.00258424,-0.009341445751488207,0.04950307309627533,173,96,96,75,2.2436834562463077,2.0,2.0,2.0,2.0,27.46815667538397,66.91419219970703,413.0196228027344,228.05780029296875,436163.0,167.42196655273438,1401.6335449218743,561.9326171875,1.3679390584168079,2262.545166015625,6537.83935546875,6010.259765625,162857.0,3235.34326171875,11915.045117187496,2678.738525390625,35.693931579589844,CBPD0221,1,rest,1
477,sub-CBPD0221_ses-01_task-rest_run-02_bold,0.004437251461988304,0.006644243625730995,0,39.28035152670589,1.319181979941177,1.0081130915882357,0.5225885571393487,632.2529907226562,0.1024994097835557,0,0.0,3.2867800000000003,2.950905,3.462245,3.44719,0.00417591,-0.009918541647493841,0.04704870656132698,171,96,96,75,2.2541189760135483,2.0,2.0,2.0,2.0,28.219145006537172,58.77521514892578,414.3056335449219,225.8538055419922,437363.0,174.4619903564453,1426.1087524414056,569.8621215820312,1.3537620937869042,2275.3173828125,6572.0078125,6036.66650390625,161689.0,3284.450244140625,11916.437695312505,2678.052001953125,43.41876983642578,CBPD0221,1,rest,2
480,sub-CBPD0223_ses-01_task-rest_run-01_bold,0.0025207514450867052,0.0077412798843930625,0,41.5776654619186,1.1515838209302325,0.9695942665116274,0.4925373900897781,763.311767578125,0.21861580350398524,2,1.1560693641618498,3.4641533333333334,3.1331700000000002,3.7402900000000003,3.5189999999999997,0.0175642,-0.014788977801799774,0.05206568166613579,173,96,96,75,2.0973175606311907,2.0,2.0,2.0,2.0,40.45825110939288,60.76097106933594,372.0843200683594,220.9537506103516,449399.0,169.47976684570312,1138.8600952148427,475.5559997558594,1.3786772872800386,2582.71044921875,7133.07568359375,6512.98828125,151151.0,3177.910400390625,13276.95654296875,3105.37939453125,35.86997985839844,CBPD0223,1,rest,1
481,sub-CBPD0223_ses-01_task-rest_run-02_bold,0.002515796178343949,0.004809113566878982,0,36.6797660927564,1.204730422564103,1.009507442692308,0.4921957794388612,771.3231811523438,0.14851521511821386,1,0.6369426751592356,3.3859216666666665,3.078935,3.6757400000000002,3.40309,0.019431200000000003,-0.015065093524754047,0.05115590244531632,157,96,96,75,2.1012360317525984,2.0,2.0,2.0,2.0,38.47981111314026,58.06701278686523,378.1304321289063,222.1783447265625,450844.0,172.96815490722656,1168.317529296875,489.0456237792969,1.304050781046846,2622.86474609375,7202.0244140625,6571.4169921875,150090.0,3223.723010253906,13369.398193359375,3127.39501953125,47.3008041381836,CBPD0223,1,rest,2
483,sub-CBPD0224_ses-01_task-rest_run-01_bold,0.016112500000000002,0.006658159642857142,0,49.04949371925926,1.251214615925926,1.10521013,0.5489092188221497,484.4631042480469,0.2974557812172481,1,3.571428571428572,3.120943333333333,2.847235,3.2867349999999997,3.22886,0.008807500000000001,0.006604644935578108,0.04075731709599495,28,96,96,75,2.4486135400130498,2.0,2.0,2.0,2.0,30.24991574674,85.56734466552734,439.8658142089844,246.3928680419922,424269.0,173.71429443359375,1333.8286132812484,569.6405639648438,1.1577593557415264,2112.54931640625,6160.857421875,5796.0537109375,171680.0,3080.285888671875,10787.473779296872,2367.06884765625,39.90239334106445,CBPD0224,1,rest,1
